CRN/Class, Course ID, Course Name, Units, Type, Days, Hours, Room, Dates, Instructor, Capacity, Enrolled, Available, Type2, Days2, Hours2, Room2, Dates2, Type3, Days3, Hours3, Room3, Dates3

Anthropology
16742,GASP-141A-01,Adv Performative Storytelling,2,STDO,MW,9:00-10:15am,SSM 116,18-JAN 06-MAY,Samuelson Jennifer,24,16,8,EXAM,T,11:30-2:30pm,SSM 116,10-MAY 10-MAY
16952,GASP-156D-01,Ancient Roman Art,4,LECT,TR,12:00-1:15pm,GLCR 150,18-JAN 06-MAY,DePrano Maria,20,20,Closed
16951,GASP-157-01,Critical Photography,4,LECT,MW,1:30-2:45pm,GLCR 155,18-JAN 06-MAY,Wang ShiPu,20,7,13
16953,GASP-159-01,Asian Cinema,4,SEM,T,3:30-6:15pm,ADMIN 350,18-JAN 06-MAY,Liang Jiajun,30,19,11
14523,GASP-191-01,Senior Thesis,4,SEM,M,1:30-4:20pm,ADMIN 262,18-JAN 06-MAY,Yoshida Kenichi,16,13,3,EXAM,M,3:00-6:00pm,ADMIN 262,09-MAY 09-MAY
13177,GASP-192-01,Internship in Global Arts,2,INT,TBD-TBD,, ,18-JAN 06-MAY,Lopez-Craig Tonya,18,1,17
Geography
16954,GEOG-002-01,Intro Geographic Info Systems,4,LECT,T,1:30-3:20pm,CLSSRM 267,18-JAN 06-MAY,Ryavec Karl,30,11,19,EXAM,F,11:30-2:30pm,CLSSRM 267,13-MAY 13-MAY
16955,GEOG-002-02L,Intro Geographic Info Systems,0,LAB,W,3:30-5:20pm,KOLLIG 202,18-JAN 06-MAY,Bowman Rocco,15,9,6
16956,GEOG-002-03L,Intro Geographic Info Systems,0,LAB,W,5:30-7:20pm,KOLLIG 202,18-JAN 06-MAY,Bowman Rocco,15,2,13
History
16743,HIST-052-01,Power in Film,4,LECT,R,6:00-8:45pm,ACS 120,18-JAN 06-MAY,Torres-Rouff David,116,107,9,EXAM,T,3:00-6:00pm,ACS 120,10-MAY 10-MAY
16744,HIST-052-02D,Power in Film,0,DISC,M,7:30-8:20am,ADMIN 250,18-JAN 06-MAY,Paniagua Thomas,12,12,Closed
16745,HIST-052-03D,Power in Film,0,DISC,M,8:30-9:20am,ADMIN 250,18-JAN 06-MAY,Paniagua Thomas,14,14,Closed
16746,HIST-052-04D,Power in Film,0,DISC,M,9:30-10:20am,ADMIN 253,18-JAN 06-MAY,Caskey Christopher,12,12,Closed
16747,HIST-052-05D,Power in Film,0,DISC,M,10:30-11:20am,ADMIN 250,18-JAN 06-MAY,Caskey Christopher,20,20,Closed
16748,HIST-052-06D,Power in Film,0,DISC,W,7:30-8:20am,ADMIN 250,18-JAN 06-MAY,Sanchez Garcia Andrew,12,3,9
16749,HIST-052-07D,Power in Film,0,DISC,W,8:30-9:20am,ADMIN 253,18-JAN 06-MAY,Sanchez Garcia Andrew,12,12,Closed
16750,HIST-052-08D,Power in Film,0,DISC,W,9:30-10:20am,ADMIN 250,18-JAN 06-MAY,Garcia Angelica,14,14,Closed
16751,HIST-052-09D,Power in Film,0,DISC,W,10:30-11:20am,ADMIN 353,18-JAN 06-MAY,Garcia Angelica,20,20,Closed
16863,HIST-060-01,The Silk Road,4,SEM,MWF,11:30-12:20pm,CLSSRM 116,18-JAN 06-MAY,Tran Tommy,80,28,52,EXAM,F,8:00-11:00am,CLSSRM 116,13-MAY 13-MAY
16959,HIST-060-02D,The Silk Road,0,DISC,T,9:30-10:20am,ADMIN 250,18-JAN 06-MAY,Zaidi Tabesh,20,8,12
16960,HIST-060-03D,The Silk Road,0,DISC,T,10:30-11:20am,ADMIN 360,18-JAN 06-MAY,Zaidi Tabesh,20,9,11
16961,HIST-060-04D,The Silk Road,0,DISC,T,1:30-2:20pm,ADMIN 350,18-JAN 06-MAY,Leong Amanda,20,8,12
16962,HIST-060-05D,The Silk Road,0,DISC,T,2:30-3:20pm,ADMIN 350,18-JAN 06-MAY,Leong Amanda,20,3,17
15766,HIST-115-01,African Women and Gender,4,LECT,TR,10:30-11:45am,SSM 104,18-JAN 06-MAY,Martin Maria,55,55,Closed,EXAM,S,3:00-6:00pm,SSM 104,07-MAY 07-MAY
16752,HIST-117-01,History of California,4,SEM,MW,4:30-5:45pm,GLCR 120,18-JAN 06-MAY,Staff,25,16,9,EXAM,F,3:00-6:00pm,GLCR 120,13-MAY 13-MAY
17085,HIST-138-01,Asian Cinema,4,SEM,T,3:30-6:15pm,ADMIN 350,18-JAN 06-MAY,Liang Jiajun,30,19,11
16753,HIST-139-01,Policing and Race,4,SEM,F,10:30-1:20pm,REMOTE ONLY,18-JAN 06-MAY,Sifuentez Mario,25,25,Closed,EXAM,W,3:00-6:00pm,REMOTE ONLY,11-MAY 11-MAY
16754,HIST-142-01,Latin American Revolutions,4,SEM,TR,10:30-11:45am,REMOTE ONLY,18-JAN 06-MAY,Ruvalcaba Romina,25,25,Closed,EXAM,S,3:00-6:00pm,REMOTE ONLY,07-MAY 07-MAY
16755,HIST-166A-01,History of Korea,4,SEM,MWF,3:30-4:20pm,GLCR 135,18-JAN 06-MAY,Tran Tommy,25,25,Closed,EXAM,R,11:30-2:30pm,GLCR 135,12-MAY 12-MAY
17084,HIST-173-01,Ancient Roman Art,4,LECT,TR,12:00-1:15pm,GLCR 150,18-JAN 06-MAY,DePrano Maria,20,20,Closed
16756,HIST-187R-01,White Supremacy and Violence,4,SEM,M,10:30-1:20pm,CLSSRM 282,18-JAN 06-MAY,Malloy Sean,25,25,Closed,EXAM,S,8:00-11:00am,CLSSRM 282,07-MAY 07-MAY
10396,HIST-191-01,History Capstone,4,SEM,M,9:30-12:20pm,ADMIN 365,18-JAN 06-MAY,Amussen Susan,20,7,13,EXAM,T,11:30-2:30pm,ADMIN 365,10-MAY 10-MAY
Heritage Studies
16864,HS-002-01,Intro Geographic Info Systems,4,LECT,T,1:30-3:20pm,CLSSRM 267,18-JAN 06-MAY,Ryavec Karl,30,11,19,EXAM,F,11:30-2:30pm,CLSSRM 267,13-MAY 13-MAY
16865,HS-002-02L,Intro Geographic Info Systems,0,LAB,W,3:30-5:20pm,KOLLIG 202,18-JAN 06-MAY,Bowman Rocco,15,9,6
16866,HS-002-03L,Intro Geographic Info Systems,0,LAB,W,5:30-7:20pm,KOLLIG 202,18-JAN 06-MAY,Bowman Rocco,15,2,13
16931,HS-140-01,Cult Heritage Policy/Practice,4,LECT,TR,4:30-5:45pm,CLSSRM 279,18-JAN 06-MAY,Duenas Garcia Manuel,-,-
See Detail,EXAM,R
16963,HS-183-01,The Cultural Landscape,4,DISC,TBD-TBD,,REMOTE ONLY,18-JAN 06-MAY,Ryavec Karl,35,35,Closed,EXAM,T,3:00-6:00pm,REMOTE ONLY,10-MAY 10-MAY
Interdisciplinary Humanities
15844,IH-201B-01,Theories and Methods B,4,SEM,T,3:00-5:45pm,REMOTE ONLY,18-JAN 06-MAY,Baker Christina,10,5,5
16765,IH-205-01,Humanities in the World,4,SEM,M,3:00-5:45pm,ACS 102B,18-JAN 06-MAY,Malloy Sean,10,5,5
16033,IH-206-01,Methods and Research,4,SEM,T,6:00-8:45pm,CLSSRM 205,18-JAN 06-MAY,Lopez Felicia,10,5,5
17118,IH-206-02,Methods and Research,4,SEM,R,12:00-2:45pm,GRAN 115,18-JAN 06-MAY,Sharim Yehuda,10,6,4,EXAM,R,8:00-11:00am,GRAN 115,12-MAY 12-MAY
14071,IH-210-01,Readings in IH: Past Worlds,4,SEM,T,6:00-8:45pm,ACS 102B,18-JAN 06-MAY,Moyes Holley,10,4,6
15058,IH-210-02,Readings in IH: Past Worlds,4,SEM,W,1:30-4:15pm,REMOTE ONLY,18-JAN 06-MAY,Quinn Sholeh,10,5,5
16766,IH-210-03,Readings in IH: Past Worlds,4,SEM,M,3:00-5:45pm,GRAN 155,18-JAN 06-MAY,Martin Maria,10,4,6
16767,IH-210-04,Readings in IH: Past Worlds,4,SEM,W,12:00-2:45pm,SSM 150,18-JAN 06-MAY,Alvarado Lorena,10,5,5
Japanese
15665,JPN-002-02,Elementary Japanese II,4,LECT,MTWR,8:30-9:20am,CLSSRM 129,18-JAN 06-MAY,Ishikida Miki,25,25,Closed,EXAM,T,11:30-2:30pm,CLSSRM 129,10-MAY 10-MAY
16768,JPN-004-01,Intermediate Japanese II,4,LECT,TR,9:30-11:20am,CLSSRM 129,18-JAN 06-MAY,Ishikida Miki,25,8,17,EXAM,T,3:00-6:00pm,CLSSRM 129,10-MAY 10-MAY
Mathematics
10539,MATH-005-01,Preparatory Calculus,4,LECT,TBD-TBD,, ,18-JAN 06-MAY,Hambley David,570,541,29,EXAM,T,6:30-9:30pm,CLSSRM 116,10-MAY 10-MAY,EXAM,T,6:30-9:30pm,COB2 130,10-MAY 10-MAY,EXAM,T,6:30-9:30pm,CLSSRM 105,10-MAY 10-MAY,EXAM,T,6:30-9:30pm,CLSSRM 120,10-MAY 10-MAY
10540,MATH-005-02D,Preparatory Calculus,0,DISC,M,9:30-11:20am,GLCR 135,18-JAN 06-MAY,Hambley David,30,30,Closed
10088,MATH-005-03D,Preparatory Calculus,0,DISC,F,1:30-3:20pm,GLCR 120,18-JAN 06-MAY,Hambley David,30,30,Closed
10089,MATH-005-04D,Preparatory Calculus,0,DISC,W,9:30-11:20am,GRAN 145,18-JAN 06-MAY,Hambley David,30,30,Closed
10090,MATH-005-05D,Preparatory Calculus,0,DISC,W,3:30-5:20pm,GLCR 125,18-JAN 06-MAY,Hambley David,30,30,Closed
10162,MATH-005-06D,Preparatory Calculus,0,DISC,R,3:30-5:20pm,GRAN 145,18-JAN 06-MAY,Moua Chai,30,30,Closed
14531,MATH-005-07D,Preparatory Calculus,0,DISC,T,3:30-5:20pm,GRAN 145,18-JAN 06-MAY,Moua Chai,30,30,Closed
14533,MATH-005-08D,Preparatory Calculus,0,DISC,T,7:30-9:20pm,ADMIN 364,18-JAN 06-MAY,Moua Chai,30,30,Closed
14532,MATH-005-09D,Preparatory Calculus,0,DISC,T,5:30-7:20pm,GLCR 130,18-JAN 06-MAY,Moua Chai,30,30,Closed
10374,MATH-005-10D,Preparatory Calculus,0,DISC,W,1:30-3:20pm,GRAN 150,18-JAN 06-MAY,Moua Chai,30,30,Closed
13216,MATH-005-11D,Preparatory Calculus,0,DISC,M,7:30-9:20am,ADMIN 353,18-JAN 06-MAY,Moua Chai,30,30,Closed
13217,MATH-005-12D,Preparatory Calculus,0,DISC,M,1:30-3:20pm,GRAN 145,18-JAN 06-MAY,Navarro Linda,30,30,Closed
13218,MATH-005-13D,Preparatory Calculus,0,DISC,M,3:30-5:20pm,CLSSRM 282,18-JAN 06-MAY,Navarro Linda,30,29,1
14529,MATH-005-14D,Preparatory Calculus,0,DISC,T,9:30-11:20am,ADMIN 365,18-JAN 06-MAY,Navarro Linda,30,30,Closed
14530,MATH-005-15D,Preparatory Calculus,0,DISC,T,11:30-1:20pm,GLCR 130,18-JAN 06-MAY,Navarro Linda,30,30,Closed
15373,MATH-005-16D,Preparatory Calculus,0,DISC,R,9:30-11:20am,ADMIN 365,18-JAN 06-MAY,Navarro Linda,30,28,2
15374,MATH-005-17D,Preparatory Calculus,0,DISC,W,11:30-1:20pm,GRAN 150,18-JAN 06-MAY,Navarro Linda,30,30,Closed
15375,MATH-005-18D,Preparatory Calculus,0,DISC,R,11:30-1:20pm,ADMIN 365,18-JAN 06-MAY,Staff,30,26,4
16324,MATH-005-19D,Preparatory Calculus,0,DISC,R,3:30-5:20pm,GLCR 135,18-JAN 06-MAY,Staff,30,16,14
16325,MATH-005-20D,Preparatory Calculus,0,DISC,M,11:30-1:20pm,GLCR 120,18-JAN 06-MAY,Staff,30,22,8
10375,MATH-011-01,Calculus I,4,LECT,MWF,4:30-5:20pm,CLSSRM 102,18-JAN 06-MAY,Sandoval Christopher,150,148,2,EXAM,S,6:30-9:30pm,CLSSRM 102,07-MAY 07-MAY
10376,MATH-011-02D,Calculus I,0,DISC,T,5:30-7:20pm,GLCR 125,18-JAN 06-MAY,Huang Li-Hsuan,30,29,1
10377,MATH-011-03D,Calculus I,0,DISC,W,7:30-9:20am,GLCR 125,18-JAN 06-MAY,Staff,30,30,Closed
10378,MATH-011-04D,Calculus I,0,DISC,M,10:30-12:20pm,GRAN 145,18-JAN 06-MAY,Nebel Grant,30,30,Closed
10379,MATH-011-05D,Calculus I,0,DISC,T,7:30-9:20pm,ADMIN 362,18-JAN 06-MAY,Staff,30,29,1
13996,MATH-011-06D,Calculus I,0,DISC,W,1:30-3:20pm,GRAN 145,18-JAN 06-MAY,Nebel Grant,30,30,Closed
10380,MATH-011-20,Calculus I,4,LECT,MWF,10:30-11:20am,COB2 110,18-JAN 06-MAY,Sandoval Christopher,150,150,Closed,EXAM,S,6:30-9:30pm,COB2 110,07-MAY 07-MAY
10383,MATH-011-21D,Calculus I,0,DISC,W,3:30-5:20pm,CLSSRM 114,18-JAN 06-MAY,ArceJaeger Dylan,30,30,Closed
10381,MATH-011-22D,Calculus I,0,DISC,R,4:30-6:20pm,GRAN 150,18-JAN 06-MAY,Zepeda Julio,30,30,Closed
15045,MATH-011-24D,Calculus I,0,DISC,W,7:30-9:20pm,ADMIN 362,18-JAN 06-MAY,Casirati Stefano,30,30,Closed
16326,MATH-011-25D,Calculus I,0,DISC,R,12:30-2:20pm,CLSSRM 129,18-JAN 06-MAY,Sweet Tyrome,30,30,Closed
16327,MATH-011-26D,Calculus I,0,DISC,R,2:30-4:20pm,ADMIN 350,18-JAN 06-MAY,Sweet Tyrome,30,30,Closed
10493,MATH-011-30,Calculus I,4,LECT,MWF,1:30-2:20pm,COB2 110,18-JAN 06-MAY,Pelak Norman,90,83,7,EXAM,S,6:30-9:30pm,SSB 120,07-MAY 07-MAY,EXAM,S,6:30-9:30pm,SSB 130,07-MAY 07-MAY
10487,MATH-011-31D,Calculus I,0,DISC,W,5:30-7:20pm,GRAN 145,18-JAN 06-MAY,Le Clarence,30,21,9
10495,MATH-011-33D,Calculus I,0,DISC,T,1:30-3:20pm,GLCR 135,18-JAN 06-MAY,Le Clarence,30,30,Closed
17170,MATH-011-37D,Calculus I,0,DISC,T,3:30-5:20pm,GLCR 135,18-JAN 06-MAY,Staff,30,29,1
10412,MATH-012-20,Calculus II,4,LECT,MWF,3:30-4:20pm,CLSSRM 105,18-JAN 06-MAY,Zepeda Julio,150,145,5,EXAM,T,6:30-9:30pm,CLSSRM 102,10-MAY 10-MAY
10413,MATH-012-22D,Calculus II,0,DISC,F,12:30-2:20pm,ADMIN 362,18-JAN 06-MAY,Rallings Taran,30,30,Closed
10488,MATH-012-23D,Calculus II,0,DISC,M,12:30-2:20pm,CLSSRM 286,18-JAN 06-MAY,Dou Huifang,30,30,Closed
10610,MATH-012-24D,Calculus II,0,DISC,W,7:30-9:20pm,ADMIN 350,18-JAN 06-MAY,ArceJaeger Dylan,30,26,4
16332,MATH-012-25D,Calculus II,0,DISC,F,1:30-3:20pm,ADMIN 360,18-JAN 06-MAY,Rallings Taran,30,29,1
16333,MATH-012-26D,Calculus II,0,DISC,M,4:30-6:20pm,CLSSRM 267,18-JAN 06-MAY,ArceJaeger Dylan,30,29,1
10091,MATH-015-01,Intro. Sci. Data Analysis,2,LECT,F,2:30-3:20pm,ACS 120,18-JAN 06-MAY,Nebel Grant,120,103,17,EXAM,W,8:00-11:00am,ACS 120,11-MAY 11-MAY
10094,MATH-015-04L,Intro. Sci. Data Analysis,0,LAB,M,10:30-1:20pm,SSM 154,18-JAN 06-MAY,Anzules Jonathan,30,14,16
13619,MATH-015-05L,Intro. Sci. Data Analysis,0,LAB,W,11:30-1:20pm,CLSSRM 281,18-JAN 06-MAY,Anzules Jonathan,30,30,Closed
16334,MATH-015-07L,Intro. Sci. Data Analysis,0,LAB,F,4:30-6:20pm,KOLLIG 208,18-JAN 06-MAY,Boroomand Amin,30,29,1
16335,MATH-015-08L,Intro. Sci. Data Analysis,0,LAB,W,1:30-3:20pm,KOLLIG 202,18-JAN 06-MAY,Boroomand Amin,30,30,Closed
10095,MATH-021-01,Calc I Phys Sciences & Eng,4,LECT,MWF,11:30-12:20pm,COB2 110,18-JAN 06-MAY,Lei Yue,180,180,Closed,EXAM,W,6:30-9:30pm,COB2 110,11-MAY 11-MAY
10490,MATH-021-02D,Calc I Phys Sciences & Eng,0,DISC,M,5:30-7:20pm,GLCR 125,18-JAN 06-MAY,Hed Andrea,30,30,Closed
10096,MATH-021-03D,Calc I Phys Sciences & Eng,0,DISC,M,7:30-9:20pm,ADMIN 253,18-JAN 06-MAY,Hed Andrea,30,30,Closed
10097,MATH-021-04D,Calc I Phys Sciences & Eng,0,DISC,M,1:30-3:20pm,GLCR 130,18-JAN 06-MAY,Huang Li-Hsuan,30,30,Closed
10633,MATH-021-05D,Calc I Phys Sciences & Eng,0,DISC,R,3:30-5:20pm,GLCR 130,18-JAN 06-MAY,Peltzer Adrien,30,30,Closed
14271,MATH-021-06D,Calc I Phys Sciences & Eng,0,DISC,M,3:30-5:20pm,CLSSRM 276,18-JAN 06-MAY,Ogaja James,30,30,Closed
16336,MATH-021-07D,Calc I Phys Sciences & Eng,0,DISC,W,5:30-7:20pm,CLSSRM 267,18-JAN 06-MAY,Ogaja James,30,30,Closed
13634,MATH-021-10,Calc I Phys Sciences & Eng,4,LECT,MWF,9:30-10:20am,CLSSRM 116,18-JAN 06-MAY,Thompson Keith,120,119,1,EXAM,W,6:30-9:30pm,COB2 130,11-MAY 11-MAY
14487,MATH-021-11D,Calc I Phys Sciences & Eng,0,DISC,R,2:30-4:20pm,CLSSRM 276,18-JAN 06-MAY,Ogaja James,30,29,1
10098,MATH-021-12D,Calc I Phys Sciences & Eng,0,DISC,M,1:30-3:20pm,GLCR 125,18-JAN 06-MAY,Ogaja James,30,30,Closed
13635,MATH-021-13D,Calc I Phys Sciences & Eng,0,DISC,F,11:30-1:20pm,GLCR 130,18-JAN 06-MAY,Ogaja James,30,30,Closed
14269,MATH-021-14D,Calc I Phys Sciences & Eng,0,DISC,R,5:30-7:20pm,ADMIN 364,18-JAN 06-MAY,Ogaja James,30,30,Closed
16338,MATH-021-20,Calc I Phys Sciences & Eng,4,LECT,MWF,8:30-9:20am,CLSSRM 116,18-JAN 06-MAY,Yatskar Alexander,120,120,Closed,EXAM,W,6:30-9:30pm,CLSSRM 105,11-MAY 11-MAY
16401,MATH-021-21D,Calc I Phys Sciences & Eng,0,DISC,M,9:30-11:20am,GLCR 130,18-JAN 06-MAY,ArceJaeger Dylan,30,30,Closed
16402,MATH-021-22D,Calc I Phys Sciences & Eng,0,DISC,M,11:30-1:20pm,ADMIN 362,18-JAN 06-MAY,Huang Li-Hsuan,30,30,Closed
16403,MATH-021-23D,Calc I Phys Sciences & Eng,0,DISC,T,9:30-11:20am,ADMIN 364,18-JAN 06-MAY,Huang Li-Hsuan,30,30,Closed
16404,MATH-021-24D,Calc I Phys Sciences & Eng,0,DISC,T,11:30-1:20pm,GLCR 125,18-JAN 06-MAY,Huang Li-Hsuan,30,30,Closed
10099,MATH-022-01,Calc II Phys Sciences & Eng,4,LECT,MWF,12:30-1:20pm,COB2 110,18-JAN 06-MAY,Thompson Keith,120,120,Closed,EXAM,M,8:00-11:00am,SSB 160,09-MAY 09-MAY
14277,MATH-022-02D,Calc II Phys Sciences & Eng,0,DISC,T,6:30-8:20pm,GLCR 135,18-JAN 06-MAY,Peltzer Adrien,30,30,Closed
10100,MATH-022-03D,Calc II Phys Sciences & Eng,0,DISC,T,4:30-6:20pm,CLSSRM 286,18-JAN 06-MAY,Peltzer Adrien,30,30,Closed
10101,MATH-022-04D,Calc II Phys Sciences & Eng,0,DISC,M,7:30-9:20pm,ADMIN 250,18-JAN 06-MAY,ArceJaeger Dylan,30,30,Closed
12916,MATH-022-05D,Calc II Phys Sciences & Eng,0,DISC,M,1:30-3:20pm,GLCR 120,18-JAN 06-MAY,ArceJaeger Dylan,30,30,Closed
16409,MATH-022-20,Calc II Phys Sciences & Eng,4,LECT,MWF,3:30-4:20pm,CLSSRM 102,18-JAN 06-MAY,Rutter Erica,120,120,Closed,EXAM,M,8:00-11:00am,SSB 170,09-MAY 09-MAY
16410,MATH-022-21D,Calc II Phys Sciences & Eng,0,DISC,R,1:30-3:20pm,GRAN 150,18-JAN 06-MAY,Bandai Toshiyuki,30,30,Closed
16411,MATH-022-22D,Calc II Phys Sciences & Eng,0,DISC,R,3:30-5:20pm,GLCR 125,18-JAN 06-MAY,Bandai Toshiyuki,30,30,Closed
16412,MATH-022-23D,Calc II Phys Sciences & Eng,0,DISC,R,5:30-7:20pm,ADMIN 362,18-JAN 06-MAY,Romero Ruiz Irabiel,30,30,Closed
16413,MATH-022-24D,Calc II Phys Sciences & Eng,0,DISC,R,7:30-9:20pm,ADMIN 353,18-JAN 06-MAY,Romero Ruiz Irabiel,30,30,Closed
10106,MATH-023-01,Vector Calculus,4,LECT,MWF,10:30-11:20am,COB2 140,18-JAN 06-MAY,Yatskar Alexander,90,89,1,EXAM,R,6:30-9:30pm,SSB 160,12-MAY 12-MAY
10107,MATH-023-02D,Vector Calculus,0,DISC,F,11:30-1:20pm,GLCR 125,18-JAN 06-MAY,Zepeda Julio,30,30,Closed
15049,MATH-023-04D,Vector Calculus,0,DISC,T,3:30-5:20pm,GLCR 120,18-JAN 06-MAY,Aburidi Mohammed,30,30,Closed
15050,MATH-023-05D,Vector Calculus,0,DISC,T,5:30-7:20pm,ADMIN 364,18-JAN 06-MAY,Aburidi Mohammed,30,29,1
10497,MATH-023-20,Vector Calculus,4,LECT,MWF,11:30-12:20pm,SSB 160,18-JAN 06-MAY,Buvoli Tommaso,90,59,31,EXAM,R,6:30-9:30pm,SSB 170,12-MAY 12-MAY
10491,MATH-023-21D,Vector Calculus,0,DISC,R,7:30-9:20pm,ADMIN 350,18-JAN 06-MAY,Lavenstein Bendall Morgan,30,18,12
10612,MATH-023-22D,Vector Calculus,0,DISC,M,3:30-5:20pm,CLSSRM 129,18-JAN 06-MAY,Lu Yu,30,19,11
15052,MATH-023-24D,Vector Calculus,0,DISC,M,5:30-7:20pm,ADMIN 364,18-JAN 06-MAY,Lu Yu,30,22,8
16414,MATH-023-30,Vector Calculus,4,LECT,MWF,3:30-4:20pm,CLSSRM 116,18-JAN 06-MAY,Yatskar Alexander,90,82,8,EXAM,R,6:30-9:30pm,CLSSRM 116,12-MAY 12-MAY
16415,MATH-023-31D,Vector Calculus,0,DISC,T,11:30-1:20pm,GLCR 120,18-JAN 06-MAY,West Scott,30,26,4
16416,MATH-023-32D,Vector Calculus,0,DISC,T,1:30-3:20pm,GLCR 125,18-JAN 06-MAY,West Scott,30,29,1
16418,MATH-023-34D,Vector Calculus,0,DISC,T,5:30-7:20pm,ADMIN 362,18-JAN 06-MAY,Lavenstein Bendall Morgan,30,27,3
10108,MATH-024-01,Lin Alg & Diff Eqs,4,LECT,TR,1:30-2:45pm,CLSSRM 120,18-JAN 06-MAY,Stepanian Haik,120,106,14,EXAM,S,8:00-11:00am,COB2 110,07-MAY 07-MAY
10109,MATH-024-02D,Lin Alg & Diff Eqs,0,DISC,M,5:30-7:20pm,CLSSRM 286,18-JAN 06-MAY,Blomquist Matthew,30,28,2
12848,MATH-024-04D,Lin Alg & Diff Eqs,0,DISC,R,3:30-5:20pm,GLCR 120,18-JAN 06-MAY,Blomquist Matthew,30,28,2
15245,MATH-024-05D,Lin Alg & Diff Eqs,0,DISC,W,5:30-7:20pm,GLCR 125,18-JAN 06-MAY,Xu Zihan,30,24,6
16886,MATH-024-06D,Lin Alg & Diff Eqs,0,DISC,W,3:30-5:20pm,CLSSRM 288,18-JAN 06-MAY,Xu Zihan,30,26,4
13053,MATH-024-20,Lin Alg & Diff Eqs,4,LECT,TR,4:30-5:45pm,CLSSRM 105,18-JAN 06-MAY,Horan Sean,120,95,25,EXAM,S,8:00-11:00am,CLSSRM 105,07-MAY 07-MAY
12849,MATH-024-21D,Lin Alg & Diff Eqs,0,DISC,R,7:30-9:20pm,ADMIN 253,18-JAN 06-MAY,Bennett Shayna,30,21,9
12850,MATH-024-22D,Lin Alg & Diff Eqs,0,DISC,T,7:30-9:20pm,ADMIN 253,18-JAN 06-MAY,Bennett Shayna,30,22,8
12847,MATH-024-23D,Lin Alg & Diff Eqs,0,DISC,M,11:30-1:20pm,ADMIN 353,18-JAN 06-MAY,Terasaki Gbocho,30,22,8
16339,MATH-024-25D,Lin Alg & Diff Eqs,0,DISC,W,5:30-7:20pm,ADMIN 365,18-JAN 06-MAY,Terasaki Gbocho,30,30,Closed
14528,MATH-032-20,Probability and Statistics,4,LECT,MWF,12:30-1:20pm,COB2 130,18-JAN 06-MAY,Stepanian Haik,120,118,2,EXAM,S,6:30-9:30pm,SSB 160,07-MAY 07-MAY
10498,MATH-032-21D,Probability and Statistics,0,DISC,W,7:30-9:20pm,ADMIN 250,18-JAN 06-MAY,Stepanian Haik,30,29,1
10499,MATH-032-22D,Probability and Statistics,0,DISC,R,7:30-9:20pm,ADMIN 250,18-JAN 06-MAY,Zepeda Julio,30,30,Closed
10500,MATH-032-23D,Probability and Statistics,0,DISC,R,1:30-3:20pm,GLCR 130,18-JAN 06-MAY,Kaur Asees,30,29,1
10611,MATH-032-24D,Probability and Statistics,0,DISC,W,5:30-7:20pm,ADMIN 364,18-JAN 06-MAY,Stepanian Haik,30,30,Closed
16419,MATH-032-30,Probability and Statistics,4,LECT,MWF,1:30-2:20pm,CLSSRM 120,18-JAN 06-MAY,Sollberger Derek,150,144,6,EXAM,S,6:30-9:30pm,SSB 170,07-MAY 07-MAY
16420,MATH-032-31D,Probability and Statistics,0,DISC,F,4:30-6:20pm,ADMIN 360,18-JAN 06-MAY,Sollberger Derek,30,26,4
16421,MATH-032-32D,Probability and Statistics,0,DISC,W,2:30-4:20pm,GLCR 130,18-JAN 06-MAY,Kaur Asees,30,30,Closed
16422,MATH-032-33D,Probability and Statistics,0,DISC,W,9:30-11:20am,CLSSRM 267,18-JAN 06-MAY,Peltzer Adrien,30,29,1
16423,MATH-032-34D,Probability and Statistics,0,DISC,W,11:30-1:20pm,GRAN 145,18-JAN 06-MAY,Peltzer Adrien,30,30,Closed
17154,MATH-032-35D,Probability and Statistics,0,DISC,M,5:30-7:20pm,ADMIN 362,18-JAN 06-MAY,Sollberger Derek,30,29,1
14036,MATH-125-01,Intermediate Diff Eqs,4,LECT,TR,9:00-10:15am,ADMIN 360,18-JAN 06-MAY,Buvoli Tommaso,30,28,2,EXAM,F,11:30-2:30pm,ADMIN 360,13-MAY 13-MAY
14037,MATH-125-02D,Intermediate Diff Eqs,0,DISC,F,12:30-1:20pm,ADMIN 365,18-JAN 06-MAY,Peltzer Adrien,30,28,2
10607,MATH-126-01,Partial Differential Equations,4,LECT,MW,10:30-11:45am,KOLLIG 209,18-JAN 06-MAY,Blanchette Francois,60,37,23,EXAM,S,8:00-11:00am,KOLLIG 209,07-MAY 07-MAY
10608,MATH-126-02D,Partial Differential Equations,0,DISC,F,9:30-10:20am,ADMIN 250,18-JAN 06-MAY,Yoo Eunji,30,17,13
10609,MATH-126-03D,Partial Differential Equations,0,DISC,F,11:30-12:20pm,GLCR 135,18-JAN 06-MAY,Yoo Eunji,30,20,10
10389,MATH-131-01,Numerical Methods Sci & Engr,4,LECT,TR,1:30-2:45pm,SSB 160,18-JAN 06-MAY,Zhu Yuanran,90,88,2,EXAM,T,3:00-6:00pm,COB2 140,10-MAY 10-MAY
10390,MATH-131-02D,Numerical Methods Sci & Engr,0,DISC,F,3:30-4:20pm,KOLLIG 208,18-JAN 06-MAY,Ornelas Munoz Jocelyn,30,30,Closed
10391,MATH-131-03D,Numerical Methods Sci & Engr,0,DISC,R,7:30-8:20am,SSM 154,18-JAN 06-MAY,Ornelas Munoz Jocelyn,30,30,Closed
